IMb,IMb Serial Number,Scan DateTime,Scan Event Code,Scan Facility ZIP,Mail Phase,Expected Delivery Date,Anticipated Delivery Date
0027020014600276347292509523262,002763472,2020-09-01 19:27:51-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602268582256136950104,022685822,2020-09-01 18:22:45-0500,481,54303,Phase 1a - Origin Primary Processing,,
0027120014602232196180758894760,022321961,2020-09-01 16:49:15-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602075713656159110615,020757136,2020-09-01 18:22:23-0500,481,54303,Phase 1a - Origin Primary Processing,,
0027120014602140347470115325602,021403474,2020-09-01 22:26:56-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602252671120774925007,022526711,2020-09-01 23:27:43-0400,004,20898,Phase 0 - Origin Processing Cancellation of Postage,,
0027020014600276213721113242118,002762137,2020-09-01 19:22:29-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602243785294595213305,022437852,2020-09-01 20:27:34-0700,896,94615,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276952266030962427,002769522,2020-09-01 19:40:18-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602243341495426075656,022433414,2020-09-01 13:19:17-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027120014602152870470175054141,021528704,2020-09-01 22:26:38-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602140348170115647308,021403481,2020-09-01 22:26:56-0500,481,72231,Phase 1a - Origin Primary Processing,,
0031120014602266285956319,022662859,2020-09-01 22:21:23-0500,896,56387,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276189013045273307,002761890,2020-09-01 19:27:17-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276355395448423539,002763553,2020-09-01 19:27:42-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602140346570115374101,021403465,2020-09-01 22:26:56-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602164668860463192320,021646688,2020-09-01 16:18:50-0500,891,53201,Phase 1a - Origin Primary Processing,,
0027020014600276364697383209103,002763646,2020-09-01 19:27:30-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602141126478132460900,021411264,2020-09-01 19:52:47-0500,891,75099,Phase 1a - Origin Primary Processing,,
0027120014602167726296006011818,021677262,2020-09-01 18:53:54-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027120014602236044290026203319,022360442,2020-09-01 19:14:39-0700,896,90052,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014600201923340108750322,002019233,2020-09-01 16:41:54-0400,483,40511,Phase 2a - Destination MMP Processing,,
0027120014602140347070115192722,021403470,2020-09-01 22:26:56-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602140347270115542434,021403472,2020-09-01 22:26:51-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602181123306057271604,021811233,2020-09-01 19:07:48-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0027020014600276219922101220410,002762199,2020-09-01 19:22:21-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602268588456171117638,022685884,2020-09-01 18:22:07-0500,481,54303,Phase 1a - Origin Primary Processing,,
0031120014602137514256319,021375142,2020-09-01 22:21:24-0500,896,56387,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602243086294028801820,022430862,2020-09-01 13:06:12-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027020014600276187812804641514,002761878,2020-09-01 19:27:19-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602152860270115160115,021528602,2020-09-01 22:26:37-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027020014600276331486303440818,002763314,2020-09-01 19:27:20-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602181128906062296024,021811289,2020-09-01 19:07:42-0400,894,06101,Phase 2b - Destination SCF Processing,2020-09-04,
0027120014602152860170115656410,021528601,2020-09-01 22:26:38-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602152859970115203230,021528599,2020-09-01 22:26:37-0500,481,72231,Phase 1a - Origin Primary Processing,,
0031120014602149228656319,021492286,2020-09-01 22:21:23-0500,896,56387,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602140348270115152628,021403482,2020-09-01 22:26:57-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602139093254730441507,021390932,2020-09-01 14:42:39-0500,893,55121,Phase 2a - Destination MMP Processing,,
0027120014602079128996058972812,020791289,2020-09-01 18:32:31-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027120014602133514790027550812,021335147,2020-09-01 18:21:45-0700,896,90052,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602067640803234420929,020676408,2020-09-01 19:27:43-0400,891,03103,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602204092030103459265,022040920,2020-09-01 19:48:24-0400,896,30304,Phase 3a - Destination Secondary Processing,2020-09-03,2020-09-02
0027120014602232212280903381675,022322122,2020-09-01 16:49:28-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602152860070115495575,021528600,2020-09-01 22:26:38-0500,481,72231,Phase 1a - Origin Primary Processing,,
0031120014602266284555349,022662845,2020-09-01 19:22:37-0500,896,55401,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276188913042312130,002761889,2020-09-01 19:27:17-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014600183223075025454928,001832230,2020-09-01 20:11:10-0500,481,75099,Phase 1a - Origin Primary Processing,,
0027120014602140347970115543317,021403479,2020-09-01 22:26:56-0500,481,72231,Phase 1a - Origin Primary Processing,,
0027120014602268581156128275105,022685811,2020-09-01 18:22:46-0500,481,54303,Phase 1a - Origin Primary Processing,,
0027120014602106306478132476771,021063064,2020-09-01 19:52:57-0500,891,75099,Phase 1a - Origin Primary Processing,,
0027120014602232212380903419675,022322123,2020-09-01 16:49:28-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0027120014602250229695228057979,022502296,2020-09-01 17:12:26-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276354094104184360,002763540,2020-09-01 19:27:43-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602075712956144013232,020757129,2020-09-01 18:22:24-0500,481,54303,Phase 1a - Origin Primary Processing,,
0027020014600276196517325665830,002761965,2020-09-01 19:22:46-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602091280794595403132,020912807,2020-09-01 20:29:06-0700,896,94615,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276931132963390820,002769311,2020-09-01 19:41:32-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276384711733222783,002763847,2020-09-01 19:32:48-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0031120014600201547580520,002015475,2020-09-01 21:38:03-0600,896,80266,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014602129308585283230157,021293085,2020-09-01 14:04:51-0700,484,85726,Phase 2b - Destination SCF Processing,,
0027020014600275808932940633495,002758089,2020-09-01 19:46:45-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276334689129650809,002763346,2020-09-01 19:30:41-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276182310589420773,002761823,2020-09-01 19:30:59-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602232255981132910353,022322559,2020-09-01 18:48:25-0600,893,80266,Phase 2a - Destination MMP Processing,2020-09-04,
0031120014600201547880543,002015478,2020-09-01 21:38:03-0600,896,80266,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276137094556100466,002761370,2020-09-01 19:43:49-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276413134613591455,002764131,2020-09-01 19:32:13-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275948606795252235,002759486,2020-09-01 19:41:49-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276609404849007676,002766094,2020-09-01 19:41:09-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602120520091423210901,021205200,2020-09-01 17:13:08-0700,896,91383,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600275799930360122340,002757999,2020-09-01 19:46:33-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276452593465868150,002764525,2020-09-01 19:33:11-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276401327030437651,002764013,2020-09-01 19:32:28-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276439880202427625,002764398,2020-09-01 19:33:26-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276403628207230862,002764036,2020-09-01 19:32:25-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276006727517441016,002760067,2020-09-01 19:48:51-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276861963620913407,002768619,2020-09-01 19:39:15-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602234240685344962385,022342406,2020-09-01 17:31:07-0700,896,85026,Phase 3a - Destination Secondary Processing,2020-09-03,2020-09-02
0027020014600276461498801104625,002764614,2020-09-01 19:33:01-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276390919111494141,002763909,2020-09-01 19:32:41-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602139132155104351232,021391321,2020-09-01 20:20:54-0500,896,55121,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276421948092217337,002764219,2020-09-01 19:39:47-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276376802540233268,002763768,2020-09-01 19:32:58-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276878089129692616,002768780,2020-09-01 19:33:44-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602130056895329973487,021300568,2020-09-01 17:32:45-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276865572715302570,002768655,2020-09-01 19:39:11-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275974119606962570,002759741,2020-09-01 19:48:20-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276418745840380709,002764187,2020-09-01 19:39:50-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276694592625120314,002766945,2020-09-01 19:44:39-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276406229928461299,002764062,2020-09-01 19:32:22-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602243262694305847323,022432626,2020-09-01 13:23:10-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
0027020014600276877287714969310,002768772,2020-09-01 19:33:45-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602079009995389041212,020790099,2020-09-01 17:31:47-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027120014600187130176010090976,001871301,2020-09-01 21:19:22-0500,893,76161,Phase 2a - Destination MMP Processing,,
0027020014600276883893111241883,002768838,2020-09-01 19:33:37-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276859760548141324,002768597,2020-09-01 19:39:18-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276079260657171425,002760792,2020-09-01 19:45:40-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276099578239287269,002760995,2020-09-01 19:45:58-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276433173455055353,002764331,2020-09-01 19:39:29-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602206742433033410621,022067424,2020-09-01 15:58:39-0400,893,33152,Phase 2a - Destination MMP Processing,2020-09-03,
0027020014600276380707446127201,002763807,2020-09-01 19:32:53-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276962680539072828,002769626,2020-09-01 19:40:41-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602162193333841272114,021621933,2020-09-01 17:20:13-0400,484,34260,Phase 2b - Destination SCF Processing,,
0027020014600276406730024124251,002764067,2020-09-01 19:32:21-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276401024590482796,002764010,2020-09-01 19:32:29-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276406930076104600,002764069,2020-09-01 19:32:21-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276390218966406074,002763902,2020-09-01 19:32:42-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276194215537549190,002761942,2020-09-01 19:27:10-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600275868066223786565,002758680,2020-09-01 19:44:58-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276235928504755920,002762359,2020-09-01 19:16:41-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602250397395387075555,022503973,2020-09-01 17:29:52-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276396021074068383,002763960,2020-09-01 19:32:35-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027120014602156313204330572010,021563132,2020-09-01 20:39:45-0400,896,04074,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276399522314323651,002763995,2020-09-01 19:32:31-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276961588011426240,002769615,2020-09-01 19:40:42-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276461383835952627,002764613,2020-09-01 19:33:01-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276380607446181251,002763806,2020-09-01 19:32:53-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276444889034112419,002764448,2020-09-01 19:33:20-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602155222496052069494,021552224,2020-09-01 18:33:44-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027120014602274838810036304438,022748388,2020-09-01 23:31:20-0400,896,10199,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276181710504262906,002761817,2020-09-01 19:31:00-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602079115095977955251,020791150,2020-09-01 17:47:39-0700,896,95799,Phase 3a - Destination Secondary Processing,,2020-09-02
0027020014600276395921042125597,002763959,2020-09-01 19:32:35-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276193015668949104,002761930,2020-09-01 19:30:52-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602250881596022979252,022508815,2020-09-01 18:50:47-0700,894,96049,Phase 2b - Destination SCF Processing,,
0027020014600276405829482971116,002764058,2020-09-01 19:32:22-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600276401427106476230,002764014,2020-09-01 19:32:28-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276399022306250701,002763990,2020-09-01 19:32:31-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-03,
0027020014600276382208753362709,002763822,2020-09-01 19:32:51-0400,891,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027020014600275824437221432260,002758244,2020-09-01 19:47:06-0400,481,23150,Phase 1a - Origin Primary Processing,2020-09-04,
0027120014602243293594956108787,022432935,2020-09-01 13:28:28-0700,894,94188,Phase 2b - Destination SCF Processing,2020-09-03,
